mach,alpha,beta,lift,drag,pitch,side,yaw,roll
0.6,-5,2,-0.111,0.01654,-0.02785,-0.02861,0.00273,0.00042
0.6,-2,2,0.0394,0.02437,-0.03112,-0.02718,0.00258,-0.00034
0.6,0,2,0.13431,0.0264,-0.03281,-0.02644,0.00244,-0.00091
0.6,1,2,0.18343,0.02844,-0.03405,-0.02605,0.00227,-0.0012
0.6,2,2,0.23328,0.03159,-0.03518,-0.02532,0.00229,-0.00148
0.6,5,2,0.38709,0.04965,-0.03871,-0.02217,0.00222,-0.00248
0.6,8,2,0.54612,0.079,-0.04253,-0.01847,0.00176,-0.00353
0.6,10,2,0.65434,0.10521,-0.04516,-0.01425,0.00152,-0.00422
0.6,12,2,0.76371,0.13771,-0.04841,-0.00945,0.00091,-0.00488
0.6,15,2,0.92399,0.2012,-0.05601,-0.00088,0.00005,-0.00535
0.6,16,2,0.97791,0.22886,-0.05983,0.00195,-0.00026,-0.00547
0.6,17,2,1.0223,0.25882,-0.06409,0.00429,-0.00028,-0.00553
0.6,18,2,1.06296,0.29094,-0.06765,0.00655,-0.00031,-0.00522
0.6,19,2,1.09662,0.32276,-0.06952,0.00888,0.00002,-0.00454
0.6,20,2,1.12435,0.35447,-0.06961,0.01058,-0.00008,-0.00389
0.6,21,2,1.15007,0.38698,-0.06868,0.01295,-0.00014,-0.00321
0.6,22,2,1.16577,0.42255,-0.06715,0.01453,0.0002,-0.00263
0.6,23,2,1.17346,0.4566,-0.06593,0.01591,0.00015,-0.00188
0.6,24,2,1.17356,0.48653,-0.06168,0.01642,0.00015,-0.00065
0.6,25,2,1.20781,0.52417,-0.06141,0.01934,-0.00011,-0.00081
0.6,26,2,1.21468,0.55819,-0.05884,0.02217,-0.00052,0.00024
0.6,27,2,1.21679,0.5917,-0.05724,0.02831,-0.00177,0.00083
0.6,28,2,1.21898,0.6252,-0.05345,0.03354,-0.00298,0.00148
0.6,29,2,1.21931,0.65659,-0.04821,0.03803,-0.00324,0.00172
0.6,30,2,1.2205,0.68703,-0.04371,0.04023,-0.00255,0.002
0.8,-5,2,-0.1235,0.03083,-0.0295,-0.03467,0.00425,0.00055
0.8,-2,2,0.03483,0.01445,-0.03319,-0.03439,0.00428,-0.00038
0.8,0,2,0.13899,0.0148,-0.03531,-0.03341,0.00411,-0.001
0.8,1,2,0.19215,0.01773,-0.03678,-0.03267,0.004,-0.00133
0.8,2,2,0.24703,0.02195,-0.03832,-0.03208,0.00392,-0.00166
0.8,5,2,0.41758,0.04484,-0.04349,-0.02886,0.00379,-0.00271
0.8,8,2,0.60304,0.08372,-0.05023,-0.02476,0.00377,-0.00378
0.8,10,2,0.73228,0.12113,-0.056,-0.0209,0.00359,-0.00427
0.8,12,2,0.84821,0.17398,-0.06825,-0.01681,0.00298,-0.00446
0.8,15,2,0.98139,0.25213,-0.07636,-0.00831,0.00188,-0.00469
0.8,16,2,1.01246,0.27767,-0.07627,-0.00629,0.00169,-0.00428
0.8,17,2,1.02892,0.30277,-0.07517,-0.00412,0.00161,-0.00409
0.8,18,2,1.05618,0.33234,-0.07392,0.00203,0.00071,-0.0042
0.8,19,2,1.0658,0.35897,-0.07039,0.0037,0.00083,-0.00392
0.8,20,2,1.0682,0.38512,-0.06564,0.00487,0.00101,-0.00359
0.8,21,2,1.06818,0.412,-0.05918,0.00347,0.002,-0.00235
0.8,22,2,1.0634,0.43708,-0.05255,0.00221,0.00252,-0.00129
0.8,23,2,1.0677,0.46612,-0.04875,0.00819,0.00119,-0.00145
0.8,24,2,1.07817,0.498,-0.04736,0.01461,0.00048,-0.00167
0.8,25,2,1.09217,0.52905,-0.04498,0.01594,0.00145,-0.00152
0.8,26,2,1.11106,0.56197,-0.04222,0.01417,0.00301,-0.00128
0.8,27,2,1.12802,0.59551,-0.0373,0.01852,0.00329,-0.00095
0.8,28,2,1.13893,0.62829,-0.03224,0.02399,0.00195,-0.00029
0.8,29,2,1.1538,0.66456,-0.02719,0.03078,0.00145,0.00002
0.8,30,2,1.17068,0.70162,-0.02153,0.03464,0.00074,0.0001
0.85,-5,2,-0.13003,0.02847,-0.03131,-0.04047,0.00601,0.00081
0.85,-2,2,0.03665,0.01653,-0.03524,-0.04101,0.0061,-0.00005
0.85,0,2,0.1447,0.01932,-0.0377,-0.04046,0.0063,-0.00072
0.85,1,2,0.20056,0.02437,-0.03917,-0.04003,0.00629,-0.00107
0.85,2,2,0.25811,0.02937,-0.0412,-0.03965,0.00639,-0.0014
0.85,5,2,0.44283,0.05573,-0.04924,-0.03746,0.00674,-0.0025
0.85,8,2,0.6497,0.10187,-0.06126,-0.03074,0.00597,-0.00331
0.85,10,2,0.78678,0.14544,-0.06858,-0.02054,0.00402,-0.00369
0.85,12,2,0.90274,0.20019,-0.07403,-0.01309,0.00267,-0.0042
0.85,15,2,1.01113,0.27329,-0.07756,-0.01397,0.0027,-0.00457
0.85,16,2,1.03399,0.29655,-0.07562,-0.0133,0.00319,-0.00453
0.85,17,2,1.03752,0.31749,-0.07172,-0.00927,0.00255,-0.00467
0.85,18,2,1.04458,0.34034,-0.06928,-0.00075,0.00074,-0.00451
0.85,19,2,1.05329,0.36574,-0.06674,0.00722,-0.00062,-0.00445
0.85,20,2,1.06644,0.3933,-0.06442,0.01362,-0.00133,-0.0043
0.85,21,2,1.08173,0.4236,-0.06191,0.01385,-0.00089,-0.00347
0.85,22,2,1.09219,0.45398,-0.05875,0.00901,0.0013,-0.0022
0.85,23,2,1.09904,0.48568,-0.05495,0.00262,0.00338,-0.0011
0.85,24,2,1.10514,0.51667,-0.05225,0.00587,0.00308,-0.00113
0.85,25,2,1.11768,0.54967,-0.04867,0.01381,0.00151,-0.00209
0.85,26,2,1.12977,0.58189,-0.04374,0.01617,0.00242,-0.00215
0.85,27,2,1.14128,0.61505,-0.03816,0.01644,0.0044,-0.00166
0.85,28,2,1.15444,0.64871,-0.03345,0.02011,0.00395,-0.00086
0.85,29,2,1.17226,0.68407,-0.02848,0.02409,0.00384,-0.00035
0.85,30,2,1.18881,0.72102,-0.02442,0.02897,0.00291,-0.00046
0.9,-5,2,-0.15954,0.04537,-0.02793,-0.03403,0.00433,0.00081
0.9,-2,2,0.01956,0.03015,-0.03421,-0.03143,0.00368,-0.0003
0.9,0,2,0.13471,0.03718,-0.03768,-0.02874,0.00319,-0.00115
0.9,1,2,0.19382,0.04094,-0.04003,-0.02746,0.00295,-0.00157
0.9,2,2,0.25519,0.04679,-0.04274,-0.02616,0.00271,-0.00203
0.9,5,2,0.4511,0.07431,-0.05395,-0.0214,0.00234,-0.00331
0.9,8,2,0.65007,0.12826,-0.0644,-0.01454,0.00167,-0.00408
0.9,10,2,0.77657,0.17148,-0.06864,-0.00869,0.00091,-0.00449
0.9,12,2,0.89351,0.22098,-0.07236,-0.00279,0.00001,-0.00477
0.9,15,2,1.03636,0.30091,-0.07352,0.00522,-0.00105,-0.00489
0.9,16,2,1.07746,0.33082,-0.07337,0.00746,-0.00129,-0.00481
0.9,17,2,1.09921,0.35653,-0.07021,0.00438,-0.00001,-0.00452
0.9,18,2,1.12337,0.38442,-0.07014,0.00094,0.00046,-0.00406
0.9,19,2,1.12172,0.40558,-0.06666,-0.00901,0.00203,-0.00408
0.9,20,2,1.11745,0.42752,-0.06346,-0.00956,0.00401,-0.00446
0.9,21,2,1.14383,0.4613,-0.06312,-0.00647,0.00461,-0.00421
0.9,23,2,1.14937,0.52027,-0.05844,0.02963,-0.00466,-0.00358
0.9,24,2,1.16534,0.5528,-0.06046,0.01873,0.00026,-0.00193
0.9,26,2,1.18832,0.61799,-0.05471,0.01242,0.00376,-0.00066
0.9,27,2,1.20137,0.65096,-0.04984,0.01324,0.00493,0.00005
0.9,29,2,1.23534,0.72725,-0.03992,0.0212,0.00581,-0.00084
0.95,-5,2,-0.27543,0.07974,0.00412,-0.03329,0.00432,0.00028
0.95,-2,2,-0.05764,0.06218,-0.01653,-0.03001,0.00344,-0.00061
0.95,0,2,0.07665,0.05272,-0.02707,-0.028,0.00294,-0.00121
0.95,1,2,0.14329,0.05503,-0.03212,-0.02684,0.00275,-0.00158
0.95,2,2,0.21188,0.06041,-0.03758,-0.02534,0.00259,-0.00198
0.95,5,2,0.42154,0.09186,-0.05468,-0.01999,0.00194,-0.00289
0.95,8,2,0.62894,0.1447,-0.07009,-0.0123,0.0008,-0.00373
0.95,10,2,0.76315,0.19147,-0.07859,-0.00588,-0.00031,-0.00395
0.95,12,2,0.89066,0.24492,-0.08551,0.00077,-0.00125,-0.00434
0.95,15,2,1.06495,0.34078,-0.09268,0.0099,-0.00232,-0.00476
0.95,16,2,1.11656,0.3744,-0.09377,0.01311,-0.00262,-0.00448
0.95,17,2,1.16294,0.40813,-0.0936,0.01591,-0.00298,-0.00432
0.95,18,2,1.20285,0.44171,-0.09181,0.01889,-0.00298,-0.00426
0.95,19,2,1.24263,0.47649,-0.09095,0.02165,-0.00322,-0.00429
0.95,20,2,1.27865,0.51215,-0.08936,0.02462,-0.00329,-0.00392
0.95,20,2,1.27907,0.5123,-0.08923,0.02424,-0.00334,-0.00386
0.95,21,2,1.30959,0.54831,-0.08713,0.02672,-0.00337,-0.0029
0.95,22,2,1.33508,0.5847,-0.08431,0.02343,-0.00162,-0.00142
0.95,22,2,1.33469,0.58453,-0.08429,0.02324,-0.00164,-0.0014
0.95,23,2,1.3593,0.62168,-0.08176,0.02018,-0.00066,-0.0016
0.95,23,2,1.3615,0.6218,-0.0821,0.02189,-0.00073,-0.00185
0.95,24,2,1.36814,0.65461,-0.08509,0.00434,-0.00037,-0.00208
0.95,25,2,1.37279,0.68745,-0.08933,0.00826,0.00337,-0.00297
0.95,26,2,1.37355,0.71902,-0.08945,0.0208,0.00164,-0.00236
0.95,26,2,1.37332,0.71894,-0.08904,0.02042,0.00165,-0.00236
0.95,27,2,1.37521,0.75246,-0.08696,0.0375,-0.00098,-0.00156
0.95,28,2,1.37236,0.78501,-0.08183,0.05345,-0.00159,0.00095
0.95,29,2,1.36664,0.81578,-0.07571,0.04201,0.00145,0.00503
0.95,29,2,1.39233,0.82732,-0.07158,0.05354,-0.00624,-0.00091
0.95,30,2,1.37529,0.85312,-0.06919,0.04252,0.00166,0.00561
0.95,30,2,1.37618,0.85356,-0.06923,0.04364,0.00122,0.0056
1.2,-5,2,-0.25118,0.1002,0.0076,-0.02927,0.00292,-0.00003
1.2,-2,2,-0.07795,0.08371,-0.00725,-0.02593,0.00228,-0.00046
1.2,0,2,0.03349,0.08344,-0.01624,-0.02356,0.00179,-0.00109
1.2,1,2,0.08853,0.08453,-0.02032,-0.02223,0.00157,-0.00138
1.2,2,2,0.14325,0.08775,-0.02425,-0.02095,0.00132,-0.00169
1.2,5,2,0.31362,0.10982,-0.03606,-0.01673,0.00084,-0.0025
1.2,8,2,0.48946,0.14986,-0.04783,-0.01148,0,-0.00301
1.2,10,2,0.60734,0.18621,-0.05565,-0.00662,-0.00069,-0.00305
1.2,12,2,0.72304,0.23057,-0.06293,-0.00118,-0.0017,-0.00296
1.2,15,2,0.8906,0.31175,-0.07245,0.00786,-0.00346,-0.00268
1.2,16,2,0.94301,0.3421,-0.07471,0.01095,-0.004,-0.00257
1.2,17,2,0.99334,0.37348,-0.07708,0.01404,-0.00442,-0.00256
1.2,18,2,1.04198,0.40662,-0.07889,0.01728,-0.0047,-0.00256
1.2,18,2,0.02057,0.04415,-0.00133,-0.00441,-0.00043,0.00007
1.2,19,2,1.08934,0.44191,-0.0807,0.02011,-0.00511,-0.00259
1.2,20,2,1.13578,0.47918,-0.08169,0.02267,-0.00539,-0.00267
1.2,21,2,1.17788,0.51723,-0.08264,0.02437,-0.00594,-0.00276
1.2,22,2,1.21923,0.55686,-0.08283,0.02765,-0.00615,-0.00288
1.2,23,2,1.258,0.59787,-0.08259,0.03113,-0.00633,-0.00307
1.2,24,2,1.29489,0.63975,-0.08165,0.03451,-0.00682,-0.00307
1.2,25,2,1.32959,0.68258,-0.08001,0.0393,-0.00698,-0.00325
1.2,26,2,1.36335,0.72714,-0.07833,0.0438,-0.00727,-0.00343
1.2,27,2,1.39484,0.77259,-0.07589,0.04731,-0.00735,-0.00334
1.2,28,2,1.42531,0.81954,-0.07379,0.05141,-0.0078,-0.00343
1.2,29,2,1.45676,0.86863,-0.07131,0.05584,-0.00833,-0.00323
1.2,30,2,1.48746,0.91957,-0.0691,0.05805,-0.00882,-0.00325
1.4,-5,2,-0.21513,0.0957,0.00159,-0.02903,0.00233,0.00012
1.4,-2,2,-0.06996,0.08156,-0.0083,-0.02512,0.00148,-0.00019
1.4,0,2,0.02411,0.08068,-0.01446,-0.02244,0.00094,-0.0007
1.4,1,2,0.07165,0.08185,-0.01734,-0.02133,0.00063,-0.00096
1.4,2,2,0.12,0.08378,-0.02026,-0.02008,0.0005,-0.00123
1.4,5,2,0.27014,0.10193,-0.02957,-0.01601,-0.00018,-0.00184
1.4,8,2,0.4233,0.1357,-0.03864,-0.01106,-0.0009,-0.0022
1.4,10,2,0.52583,0.16696,-0.04431,-0.00687,-0.00164,-0.00232
1.4,12,2,0.62776,0.20519,-0.04981,-0.00253,-0.00266,-0.00223
1.4,15,2,0.7785,0.27545,-0.05694,0.00501,-0.00423,-0.00194
1.4,16,2,0.82826,0.30269,-0.0589,0.00765,-0.00466,-0.00183
1.4,17,2,0.87731,0.33223,-0.06102,0.0102,-0.00505,-0.0018
1.4,18,2,0.92699,0.36403,-0.06238,0.01248,-0.00541,-0.00179
1.4,19,2,0.97394,0.39703,-0.06378,0.01476,-0.00569,-0.00192
1.4,20,2,1.02064,0.43206,-0.06475,0.01773,-0.00596,-0.00201
1.4,21,2,1.06694,0.46914,-0.06541,0.02078,-0.00645,-0.00215
1.4,22,2,1.11131,0.50746,-0.06525,0.02455,-0.00673,-0.00227
1.4,23,2,1.1551,0.54741,-0.06476,0.02709,-0.00687,-0.00236
1.4,24,2,1.19783,0.58922,-0.06444,0.03018,-0.00701,-0.00245
1.4,25,2,1.2389,0.63267,-0.06408,0.03271,-0.0073,-0.00233
1.4,26,2,1.28147,0.67967,-0.06324,0.03591,-0.00742,-0.00245
1.4,27,2,1.32164,0.72832,-0.06279,0.03647,-0.00772,-0.00226
1.4,28,2,1.36131,0.77922,-0.06239,0.0369,-0.00804,-0.00196
1.4,29,2,1.39768,0.83069,-0.06166,0.03238,-0.00838,-0.00152
1.4,30,2,1.4329,0.88384,-0.06018,0.03159,-0.00852,-0.00129
1.8,-5,2,-0.18101,0.08757,-0.00233,-0.02824,0.00096,0.0001
1.8,-2,2,-0.06762,0.07494,-0.00712,-0.02451,0.00028,-0.00017
1.8,0,2,0.00607,0.07321,-0.00983,-0.0225,-0.00006,-0.00053
1.8,1,2,0.04422,0.07382,-0.01129,-0.02156,-0.00022,-0.00069
1.8,2,2,0.08318,0.07571,-0.01292,-0.02066,-0.00044,-0.00083
1.8,5,2,0.20407,0.08952,-0.01763,-0.0174,-0.00094,-0.0013
1.8,8,2,0.32893,0.11613,-0.02208,-0.01355,-0.00159,-0.00167
1.8,10,2,0.41277,0.14098,-0.02498,-0.01104,-0.00232,-0.00175
1.8,12,2,0.49801,0.17195,-0.02715,-0.00821,-0.00304,-0.00171
1.8,15,2,0.62466,0.22965,-0.02932,-0.00313,-0.00419,-0.0017
1.8,16,2,0.66697,0.25249,-0.02953,-0.00195,-0.00465,-0.00166
1.8,17,2,0.70929,0.27728,-0.02984,0.00007,-0.00483,-0.00165
1.8,18,2,0.75133,0.30374,-0.03003,0.00162,-0.00522,-0.0017
1.8,19,2,0.79277,0.33172,-0.03003,0.00326,-0.00547,-0.00169
1.8,20,2,0.83488,0.36189,-0.02969,0.00513,-0.00563,-0.00177
1.8,21,2,0.8752,0.39344,-0.03006,0.00491,-0.00605,-0.00175
1.8,22,2,0.91575,0.42709,-0.02957,0.00614,-0.00616,-0.00177
1.8,23,2,0.95572,0.46233,-0.02931,0.00821,-0.00645,-0.00179
1.8,24,2,0.99513,0.4993,-0.02894,0.00979,-0.00671,-0.00179
1.8,25,2,1.03337,0.5377,-0.02845,0.01126,-0.00681,-0.00176
1.8,26,2,1.07126,0.57798,-0.02813,0.012,-0.00703,-0.00168
1.8,27,2,1.10853,0.62006,-0.0278,0.01255,-0.00727,-0.00161
1.8,28,2,1.14466,0.66347,-0.02773,0.01283,-0.00725,-0.00159
1.8,29,2,1.1804,0.70896,-0.0277,0.01244,-0.00727,-0.00158
1.8,30,2,1.21454,0.75553,-0.02777,0.01189,-0.00728,-0.00165
2,-5,2,-0.17061,0.08449,-0.00293,-0.0263,-0.00005,0.00034
2,-2,2,-0.06701,0.07244,-0.00649,-0.02324,-0.00046,-0.00001
2,0,2,0.00112,0.07003,-0.00827,-0.02174,-0.0006,-0.00037
2,1,2,0.03596,0.07055,-0.00938,-0.02104,-0.00072,-0.00053
2,2,2,0.07203,0.07189,-0.01049,-0.02038,-0.00086,-0.00066
2,5,2,0.18361,0.08392,-0.01393,-0.01773,-0.0013,-0.0011
2,5,2,0.18364,0.0841,-0.01396,-0.01759,-0.00123,-0.0011
2,8,2,0.2994,0.10802,-0.01724,-0.01506,-0.00174,-0.00139
2,10,2,0.37765,0.13072,-0.01909,-0.01355,-0.00228,-0.00143
2,10,2,0.37765,0.13071,-0.01915,-0.01356,-0.0023,-0.00143
2,12,2,0.45738,0.1597,-0.02043,-0.01147,-0.00285,-0.00144
2,15,2,0.57676,0.21547,-0.02134,-0.0073,-0.00385,-0.00144
2,15,2,0.57715,0.21556,-0.02121,-0.00713,-0.00379,-0.00141
2,16,2,0.61659,0.2373,-0.02128,-0.00584,-0.00421,-0.00141
2,17,2,0.65608,0.26066,-0.02125,-0.00441,-0.00448,-0.00139
2,18,2,0.69586,0.28547,-0.0211,-0.0034,-0.00464,-0.00138
2,19,2,0.735,0.31092,-0.02093,-0.00186,-0.00498,-0.00139
2,20,2,0.77475,0.33917,-0.0206,-0.00081,-0.00522,-0.00142
2,21,2,0.81407,0.36944,-0.02027,0.00012,-0.00567,-0.00146
2,22,2,0.85272,0.40135,-0.01996,0.00147,-0.00586,-0.00148
2,23,2,0.89074,0.4348,-0.01957,0.00308,-0.0062,-0.00147
2,24,2,0.92843,0.46997,-0.01931,0.00395,-0.00666,-0.00144
2,25,2,0.96481,0.50632,-0.01896,0.00509,-0.00689,-0.00141
2,26,2,1.00136,0.54472,-0.0186,0.00576,-0.00712,-0.00142
2,27,2,1.03542,0.58343,-0.01864,0.00658,-0.00707,-0.00143
2,28,2,1.0709,0.62496,-0.01845,0.00693,-0.00713,-0.00146
2,29,2,1.10355,0.6668,-0.01857,-0.01659,-0.00722,-0.00163
2,30,2,1.13642,0.71093,-0.01872,0.00671,-0.00717,-0.00185
2.2,-5,2,-0.16273,0.08214,-0.00334,-0.0252,-0.00053,0.00041
2.2,-2,2,-0.06642,0.07012,-0.00574,-0.02236,-0.00096,0.0001
2.2,0,2,-0.00313,0.06741,-0.0071,-0.02079,-0.00112,-0.0002
2.2,1,2,0.02966,0.06756,-0.00785,-0.02028,-0.00121,-0.00035
2.2,2,2,0.06334,0.06873,-0.00869,-0.01967,-0.00132,-0.00047
2.2,5,2,0.16777,0.07946,-0.01125,-0.01759,-0.00169,-0.00083
2.2,8,2,0.27595,0.10129,-0.01352,-0.01585,-0.0021,-0.00108
2.2,10,2,0.34995,0.12243,-0.01459,-0.01469,-0.00242,-0.00113
2.2,12,2,0.42431,0.14956,-0.01517,-0.01324,-0.00277,-0.00121
2.2,15,2,0.53661,0.20186,-0.01485,-0.00979,-0.00336,-0.00122
2.2,16,2,0.57416,0.22242,-0.01471,-0.00895,-0.00363,-0.0012
2.2,17,2,0.61196,0.24472,-0.01441,-0.00784,-0.00386,-0.0012
2.2,18,2,0.64993,0.26858,-0.01414,-0.00659,-0.00406,-0.00119
2.2,19,2,0.68765,0.29399,-0.01385,-0.00585,-0.00431,-0.00125
2.2,20,2,0.72531,0.3208,-0.01363,-0.00456,-0.00473,-0.0013
2.2,21,2,0.76293,0.3492,-0.01338,-0.00315,-0.00508,-0.00132
2.2,22,2,0.79999,0.37895,-0.01308,-0.002,-0.0055,-0.00137
2.2,23,2,0.83731,0.41113,-0.01282,-0.00031,-0.00583,-0.00133
2.2,24,2,0.87282,0.44418,-0.01271,0.00027,-0.00637,-0.00132
2.2,25,2,0.90842,0.47903,-0.01281,0.00164,-0.0066,-0.00132
2.2,26,2,0.94385,0.51564,-0.01254,0.00222,-0.00691,-0.00134
2.2,27,2,0.97692,0.55288,-0.01261,0.0031,-0.00685,-0.00139
2.2,28,2,1.01175,0.5929,-0.01261,0.0033,-0.00694,-0.00167
2.2,29,2,1.0448,0.63387,-0.01288,0.00421,-0.00667,-0.00185
2.2,30,2,1.07861,0.67732,-0.01366,0.00443,-0.00665,-0.00194
3,-5,2,-0.13778,0.07156,-0.00438,-0.02325,-0.00146,0.0003
3,-2,2,-0.06159,0.06022,-0.00407,-0.02062,-0.00168,0.00008
3,0,2,-0.01102,0.05738,-0.00403,-0.01917,-0.00182,-0.00003
3,1,2,0.01495,0.05715,-0.00417,-0.01883,-0.00196,-0.00009
3,2,2,0.04169,0.05772,-0.00429,-0.01829,-0.00199,-0.00013
3,5,2,0.12507,0.0651,-0.00463,-0.0174,-0.00232,-0.00021
3,8,2,0.2132,0.08226,-0.00435,-0.01712,-0.00257,-0.00027
3,10,2,0.2733,0.09974,-0.00361,-0.01644,-0.00265,-0.00042
3,12,2,0.33475,0.12228,-0.00265,-0.01574,-0.00278,-0.00063
3,15,2,0.42927,0.16628,-0.00101,-0.01426,-0.00337,-0.00094
3,16,2,0.46134,0.18379,-0.00067,-0.01386,-0.00359,-0.00107
3,17,2,0.49403,0.20284,-0.00024,-0.0131,-0.00392,-0.00117
3,18,2,0.52674,0.22329,0.00008,-0.01233,-0.00416,-0.00128
3,19,2,0.56015,0.24531,0.0004,-0.01171,-0.00451,-0.00136
3,20,2,0.59407,0.26908,0.0007,-0.01087,-0.00474,-0.00136
3,21,2,0.62705,0.29397,0.00055,-0.01056,-0.00514,-0.00137
3,22,2,0.66214,0.32119,0.00072,-0.0097,-0.00526,-0.00143
3,23,2,0.69657,0.34971,0.00009,-0.00935,-0.00557,-0.00142
3,24,2,0.73145,0.37991,-0.00075,-0.0089,-0.00561,-0.00146
3,25,2,0.76606,0.41167,-0.00187,-0.00811,-0.00578,-0.00146
3,26,2,0.80201,0.44597,-0.00257,-0.00748,-0.00573,-0.00159
3,27,2,0.83541,0.48062,-0.00394,-0.00719,-0.0057,-0.00182
3,28,2,0.86812,0.51692,-0.00427,-0.00742,-0.00576,-0.00209
3,29,2,0.90003,0.55469,-0.00426,-0.00688,-0.00545,-0.00244
3,30,2,0.93032,0.5932,-0.00492,-0.00651,-0.00551,-0.00281
3.2,-5,2,-0.13253,0.0693,-0.00454,-0.02259,-0.00168,0.00034
3.2,-2,2,-0.0601,0.05816,-0.00392,-0.02027,-0.0017,0.00011
3.2,0,2,-0.01198,0.05533,-0.00373,-0.01911,-0.00188,-0.00001
3.2,1,2,0.01276,0.05504,-0.00371,-0.01873,-0.002,-0.00004
3.2,2,2,0.03831,0.05562,-0.00365,-0.01832,-0.00206,-0.00007
3.2,5,2,0.11764,0.06255,-0.00357,-0.01767,-0.00236,-0.00012
3.2,8,2,0.20179,0.07899,-0.00291,-0.01715,-0.00253,-0.0002
3.2,10,2,0.26008,0.09586,-0.00195,-0.01648,-0.00265,-0.00036
3.2,12,2,0.32009,0.11782,-0.00088,-0.0157,-0.00289,-0.00059
3.2,15,2,0.41351,0.16095,0.00015,-0.01397,-0.00348,-0.00092
3.2,16,2,0.44525,0.17807,0.00034,-0.01369,-0.00383,-0.001
3.2,17,2,0.47794,0.1969,0.00073,-0.01302,-0.00401,-0.00107
3.2,18,2,0.51033,0.21701,0.00091,-0.01244,-0.00422,-0.00111
3.2,19,2,0.54328,0.23865,0.00105,-0.01162,-0.0045,-0.00112
3.2,20,2,0.57719,0.26209,0.00094,-0.01128,-0.00478,-0.00113
3.2,21,2,0.61113,0.28705,0.00073,-0.01077,-0.00504,-0.00115
3.2,22,2,0.64496,0.31346,0.00012,-0.0101,-0.00527,-0.00117
3.2,23,2,0.67922,0.34156,-0.00049,-0.00961,-0.00536,-0.00128
3.2,24,2,0.71326,0.37129,-0.00096,-0.0092,-0.00554,-0.00148
3.2,25,2,0.74576,0.40201,-0.0011,-0.0087,-0.00552,-0.00171
3.2,26,2,0.77854,0.43447,-0.00135,-0.00826,-0.00549,-0.00198
3.2,27,2,0.81191,0.46903,-0.00199,-0.00812,-0.00544,-0.00223
3.2,28,2,0.84659,0.50578,-0.00304,-0.00807,-0.00544,-0.00251
3.2,29,2,0.88079,0.54412,-0.00434,-0.00754,-0.00513,-0.00263
3.2,30,2,0.91425,0.58378,-0.00596,-0.00688,-0.00515,-0.00276
3.4,-5,2,-0.12797,0.06733,-0.00489,-0.02189,-0.00182,0.00038
3.4,-2,2,-0.05872,0.05631,-0.004,-0.01984,-0.00177,0.00016
3.4,0,2,-0.01286,0.05347,-0.00354,-0.01887,-0.00189,0.00004
3.4,1,2,0.01086,0.05324,-0.00336,-0.01851,-0.00195,0.00001
3.4,2,2,0.03508,0.05375,-0.00323,-0.01813,-0.00199,-0.00002
3.4,5,2,0.11097,0.06033,-0.00276,-0.01755,-0.00227,-0.00006
3.4,8,2,0.19208,0.07611,-0.00173,-0.01703,-0.00246,-0.00016
3.4,10,2,0.24876,0.09241,-0.00067,-0.01631,-0.00264,-0.00033
3.4,12,2,0.30742,0.11378,0.0001,-0.01551,-0.00288,-0.00053
3.4,15,2,0.39936,0.15591,0.00101,-0.01394,-0.00357,-0.00081
3.4,16,2,0.43105,0.17286,0.00125,-0.0134,-0.00377,-0.00087
3.4,17,2,0.46326,0.19126,0.00149,-0.01269,-0.00402,-0.00088
3.4,18,2,0.49488,0.2109,0.00158,-0.01226,-0.00428,-0.00092
3.4,19,2,0.52776,0.2323,0.0016,-0.012,-0.00457,-0.00096
3.4,20,2,0.56035,0.25508,0.00157,-0.01175,-0.00488,-0.00104
3.4,21,2,0.59364,0.27952,0.00145,-0.0111,-0.00499,-0.00118
3.4,22,2,0.62627,0.30521,0.00134,-0.01064,-0.00523,-0.00135
3.4,23,2,0.6589,0.33243,0.00103,-0.0101,-0.00526,-0.0015
3.4,24,2,0.69254,0.36163,0.00044,-0.00974,-0.00537,-0.00158
3.4,25,2,0.72747,0.39295,-0.00035,-0.00937,-0.0054,-0.00166
3.4,26,2,0.76156,0.42558,-0.00155,-0.00895,-0.00539,-0.00174
3.4,27,2,0.79607,0.46021,-0.0026,-0.00876,-0.00519,-0.00188
3.4,28,2,0.82989,0.49626,-0.00372,-0.00845,-0.00502,-0.00194
3.4,29,2,0.86377,0.53417,-0.00508,-0.00802,-0.00489,-0.00217
3.4,30,2,0.89587,0.57304,-0.00596,-0.00735,-0.00497,-0.00222
3.6,-5,2,-0.12354,0.06545,-0.00501,-0.02124,-0.00183,0.00041
3.6,-2,2,-0.05748,0.05469,-0.00405,-0.01952,-0.00189,0.00022
3.6,0,2,-0.01353,0.05184,-0.00339,-0.01873,-0.00196,0.0001
3.6,1,2,0.00915,0.0516,-0.00315,-0.01835,-0.00196,0.00005
3.6,2,2,0.03237,0.0521,-0.00285,-0.01812,-0.00205,0.00003
3.6,8,2,0.18331,0.0735,-0.00083,-0.01698,-0.00243,-0.00013
3.6,10,2,0.23828,0.08923,0.0001,-0.01647,-0.00264,-0.00028
3.6,12,2,0.29586,0.11016,0.00093,-0.01566,-0.00291,-0.00052
3.6,15,2,0.38602,0.15126,0.00184,-0.01386,-0.00358,-0.00074
3.6,16,2,0.41649,0.16766,0.00218,-0.01316,-0.00383,-0.00079
